鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中壢區,房地(土地+建物),華祥三街２１巷５９號,48.0,都市：其他:住宅區,,,1100502,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0661001,47.08,4,2,3,有,無,8900000,189040,,0.0,0,其他增建；,RPUPMLPJNHGGFBH48DA,47.08,0.0,0.0,無,0187
中壢區,房地(土地+建物)+車位,春德路３０１號五樓,7.8,都市：其他:第二種商業區,,,1100516,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1081114,61.1,1,1,1,有,有,6550000,107201,坡道機械,0.0,0,,RPURMLRKNHGGFBH98DA,27.38,1.29,0.0,有,0188
中壢區,房地(土地+建物)+車位,桃園市中壢區榮安十二街１６號四樓,21.64,都市：其他:住宅區,,,1100525,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1041118,123.39,2,2,1,有,有,7850000,63619,坡道平面,0.0,0,,RPURMLQLNHGGFBH98DA,53.31,2.64,4.51,有,0189
觀音區,土地,新坡段39地號,412.0,,特定農業區,農牧用地,1100527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,4369,,0.0,0,,RPUOMLSLNHGGFBH88DA,0.0,0.0,0.0,無,0190
觀音區,房地(土地+建物),新華路二段３３２巷１０號,626.0,,特定農業區,農牧用地,1100418,土地1建物1車位0,全,二層,透天厝,農舍,鋼筋混凝土造,1011116,154.9,3,1,0,有,無,11000000,71014,,0.0,0,,RPUOMLNJOHGGFBH28DA,147.25,0.0,7.65,無,0191
觀音區,房地(土地+建物),大觀路二段１８３號二樓,19.47,都市：其他:第二種住宅區,,,1100508,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821120,90.89,2,1,1,有,有,3460000,38068,,0.0,0,出租使用,RPRQMLSJOHGGFBH68DA,65.35,0.5,9.12,有,0192
中壢區,房地(土地+建物),長樂街８４巷８之２號,33.84,都市：其他:住宅區,,,1100522,土地5建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690415,66.31,3,2,1,有,無,3360000,50671,,0.0,0,,RPQQMLTJOHGGFBH68DA,66.31,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,龍川街２１之１號五樓,20.55,都市：其他:住宅區,,,1100513,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871022,132.43,4,2,2,有,有,5500000,41531,坡道機械,20.16,0,,RPTQMLPKOHGGFBH68DA,78.12,6.94,9.55,有,
中壢區,房地(土地+建物),興仁路二段９９號九樓之５３,7.04,都市：其他:住宅區,,,1100607,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950520,31.66,1,0,1,有,有,1840000,58117,,0.0,0,,RPWOMLLKOHGGFBH38DA,16.97,0.88,2.2,有,0193
觀音區,土地,茄苳坑段兩座屋小段746地號,2005.0,,特定農業區,農牧用地,1100509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7278000,3630,,0.0,0,農作物；,RPPPMLLKOHGGFBH77DA,0.0,0.0,0.0,無,0194
觀音區,土地,大潭段塘背小段1655地號,1514.56,,鄉村區,乙種建築用地,1100408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33400000,22053,,0.0,0,,RPTTMLPKOHGGFBH98DA,0.0,0.0,0.0,無,0195
中壢區,房地(土地+建物)+車位,成章二街４２６號三樓,20.29,都市：其他:住宅區,,,1100603,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090409,135.31,2,2,1,有,有,7910000,61298,坡道平面,32.37,1600000,,RPPNMLRKOHGGFBH18DA,58.7,5.39,5.22,有,
中壢區,房地(土地+建物),中豐北路６３號八樓,81.25,都市：其他:住宅區,,,1100427,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870401,303.4,0,0,0,無,有,17500000,57680,,0.0,0,該社區停車位之使用係依照社區停車位管理使用辦法.,RPUWMLRKOHGGFBH96DA,218.1,2.7,18.74,有,
中壢區,房地(土地+建物)+車位,文化路３４１號三樓,36.22,都市：其他:住宅區,,,1100514,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930620,172.12,3,2,2,有,有,10300000,59842,坡道平面,0.0,0,,RPUPNLRKOHGGFBH98DA,97.52,3.41,12.06,有,
中壢區,房地(土地+建物),西園路９１號,999.0,,工業區,丁種建築用地,1100615,土地1建物3車位0,一層，見其他登記事項,二層,華廈(10層含以下有電梯),工廠、工廠（附屬辦公室）,鋼骨鋼筋混凝土造,0990918,1619.64,0,0,0,有,無,160500000,99096,,0.0,0,,RPTUMLSKOHGGFBH76DA,1236.9,61.01,20.98,有,0196
中壢區,房地(土地+建物)+車位,青溪路一段１２１號九樓,40.39,都市：其他:住宅區,,,1100615,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050120,267.39,4,2,2,有,有,19400000,72553,坡道平面,0.0,0,,RPPOMLLLOHGGFBH77DA,117.45,0.0,12.18,有,0197
中壢區,土地,復興段1441地號,23.9,都市：其他:道路用地,,,1100510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,655047,27408,,0.0,0,包含公共設施保留地用地；,RPXOMLLLOHGGFBH58DA,0.0,0.0,0.0,無,0198
中壢區,房地(土地+建物)+車位,永順一街１６２號九樓,31.33,都市：其他:住宅區,,,1100503,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100129,144.32,2,2,1,有,有,11113000,94940,坡道平面,44.13,1601000,,RPPPMLLLOHGGFBH87DA,55.82,0.0,9.42,有,
觀音區,土地,崙尾段365地號,16596.41,,一般農業區,農牧用地,1100203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,67775000,4084,,0.0,0,,RPXQMLLLOHGGFBH78DA,0.0,0.0,0.0,無,0199
中壢區,土地,石頭段42-896地號,179.72,都市：其他:道路用地,,,1100504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11832000,65836,,0.0,0,包含公共設施保留地用地；,RPXVNLRKOHGGFBH27DA,0.0,0.0,0.0,無,0200
觀音區,房地(土地+建物),金華路１０５１巷９９號,88.61,,特定農業區,甲種建築用地,1100417,土地2建物1車位0,全,四層,透天厝,住宅、住宅（附屬停車空間）,鋼筋混凝土造,1100115,181.89,3,2,3,有,有,9300000,51130,,0.0,0,,RPUNMLSKOHGGFBH78DA,167.8,0.0,14.09,無,
中壢區,房地(土地+建物),大智街１０號二樓之２２,8.29,都市：其他:住宅區,,,1100610,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780529,28.48,1,0,1,有,有,1280000,44944,,0.0,0,,RPVNMLSKOHGGFBH88DA,18.0,0.0,4.5,無,
中壢區,房地(土地+建物),龍岡路三段２４３巷５３弄５９號,74.13,都市：其他:住宅區,,,1100514,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670413,104.4,5,3,5,有,無,13000000,124521,,0.0,0,3.4樓增建及防火巷增建頂樓加蓋；其他增建；未登記建物；,RPPOMLSKOHGGFBH38DA,104.4,0.0,0.0,有,0201
中壢區,房地(土地+建物)+車位,松仁路１６９號五樓,20.21,都市：其他:住宅區,,,1100511,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050219,138.58999999999997,3,2,1,有,有,7280000,52529,坡道平面,30.98,0,,RPOUMLSKOHGGFBH88DA,62.61,1.8,8.69,有,0202
中壢區,房地(土地+建物)+車位,中園路９５號二樓,20.18,都市：其他:住宅區,,,1100517,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811120,115.7,3,2,2,有,有,5850000,50562,升降平面,0.0,0,,RPXOMLSKOHGGFBH56DA,95.72,0.0,8.42,有,
中壢區,房地(土地+建物),環西路二段２２６巷３號九樓之１,5.24,都市：其他:住宅區,,,1100511,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980703,54.81999999999999,1,1,1,有,有,4000000,72966,,0.0,0,,RPSQMLSKOHGGFBH88DA,36.78,0.77,1.93,有,0203
龍潭區,房地(土地+建物)+車位,文化路４９巷５３弄２０之１號,119.69,都市：其他:農業區,,,1100505,土地2建物1車位1,全,三層,透天厝,住宅、停車場,鋼筋混凝土造,0851117,218.25,4,1,2,有,無,8300000,38030,其他,0.0,0,頂樓加蓋；,RPQNMLQJNHGGFCH08DA,195.18,0.0,3.6,無,0204
龍潭區,房地(土地+建物),渴望二路９９巷２５７弄１０號,191.14,,鄉村區,乙種建築用地,1100517,土地3建物1車位0,全,三層,透天厝,住宅、住宅（附屬停車空間）,鋼筋混凝土造,1061129,273.77,4,2,5,有,無,20000000,73054,,0.0,0,,RPSPMLTKNHGGFCH88DA,239.44,15.73,18.6,無,0205
大溪區,房地(土地+建物),仁三街１６號,96.35,都市：其他:第二種住宅區,,,1100507,土地1建物1車位0,全,四層,透天厝,住宅、住宅（附屬停車空間）,鋼筋混凝土造,1100115,236.13,4,2,6,有,無,16600000,70300,,0.0,0,,RPPQMLOKNHGGFCH18DA,214.98,0.0,21.15,無,
龍潭區,房地(土地+建物),中央街１６９巷１１弄６０號,103.25,,鄉村區,乙種建築用地,1100514,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700130,97.5,4,2,3,有,無,5000000,51282,,0.0,0,頂樓加蓋；其他增建；,RPXNMLRKNHGGFCH98DA,97.5,0.0,0.0,無,0206
龍潭區,房地(土地+建物)+車位,龍平路８１６號十四樓,35.02,,一般農業區,甲種建築用地,1100418,土地2建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090120,185.14,3,2,2,有,有,8450000,52866,坡道平面,52.73,1450000,,RPRNMLKMNHGGFCH87DA,77.17,0.0,11.56,有,
龍潭區,房地(土地+建物),五福街３０５巷１３號,67.28,,一般農業區,甲種建築用地,1100525,土地2建物1車位0,全,一層,透天厝,住家用,加強磚造,0610815,40.26,3,1,1,有,無,3700000,91903,,0.0,0,其他增建；,RPWNMLPLNHGGFCH78DA,40.26,0.0,0.0,無,0207
大溪區,土地,松樹段131地號,1125.77,都市：其他:道路用地,,,1100519,土地20建物0車位0,,,其他,,,,0.0,0,0,0,有,無,75950000,67465,,0.0,0,,RPPOMLLLNHGGFCH77DA,0.0,0.0,0.0,無,
龍潭區,土地,凌雲段63-6地號,126.06,都市：其他:農業區,,,1100526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2190740,17379,,0.0,0,本合約書尚有11.501坪尚未過戶，該筆土地金額為新台幣339260元整。本合約總價金為新台幣2530000元整。,RPWRMLQLNHGGFCH66DA,0.0,0.0,0.0,無,
大溪區,房地(土地+建物),康莊路３７７巷８號,139.0,都市：其他:住宅區,,,1091231,土地2建物1車位0,全,三層,透天厝,住家用,加強磚造,0670222,297.69,4,2,3,有,無,9700000,32584,,0.0,0,其他增建；,RPQPMLPLNHGGFCH38DA,297.69,0.0,0.0,無,
大溪區,土地,瑞興段1267地號,366.8,,特定農業區,甲種建築用地,1100526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,27263,,0.0,0,,RPWOMLQLNHGGFCH98DA,0.0,0.0,0.0,無,
大溪區,房地(土地+建物),埔頂七街１２號,132.22,都市：其他:第二種住宅區,,,1091028,土地1建物1車位0,全,四層,透天厝,住宅、住宅（附屬停車空間）、樓梯間,鋼筋混凝土造,1100401,284.57,4,3,4,有,無,17589313,61810,,0.0,0,,RPXNMLRJOHGGFCH98DA,262.23,0.0,22.34,無,
大溪區,房地(土地+建物),埔頂七街１６號,82.84,都市：其他:第二種住宅區,,,1091028,土地1建物1車位0,全,四層,透天厝,住宅、住宅（附屬停車空間）、樓梯間,鋼筋混凝土造,1100401,258.1,4,3,4,有,無,16093568,62354,,0.0,0,,RPPOMLRJOHGGFCH28DA,236.87,0.0,21.23,無,
龍潭區,房地(土地+建物),成功路５８４巷１１弄２３號,88.69,,一般農業區,甲種建築用地,1090912,土地2建物1車位0,全,四層,透天厝,集合住宅、集合住宅（附屬停車空間）,鋼筋混凝土造,1100408,187.97,3,2,4,有,無,9880000,52562,,0.0,0,土地價格：316.1萬，建物價格：671.9萬。,RPRPMLPKOHGGFCH48DA,177.7,0.0,10.04,無,
龍潭區,房地(土地+建物),成功路５８４巷１１弄２５號,88.67,,一般農業區,甲種建築用地,1100130,土地2建物1車位0,全,四層,透天厝,集合住宅、集合住宅（附屬停車空間）,鋼筋混凝土造,1100408,187.94,3,2,4,有,無,10500000,55869,,0.0,0,土地價格：336萬，建物價格：714萬。,RPSPMLPKOHGGFCH58DA,177.67,0.0,10.04,無,
龍潭區,房地(土地+建物),成功路５８４巷１１弄２７號,88.67,,一般農業區,甲種建築用地,1091225,土地2建物1車位0,全,四層,透天厝,集合住宅、集合住宅（附屬停車空間）,鋼筋混凝土造,1100408,187.94,3,2,4,有,無,10060000,53528,,0.0,0,土地價格：321.9萬，建物價格：684.1萬。,RPTPMLPKOHGGFCH68DA,177.67,0.0,10.04,無,
龍潭區,房地(土地+建物),成功路５８４巷１１弄３１號,101.76,,一般農業區,甲種建築用地,1090905,土地2建物1車位0,全,四層,透天厝,集合住宅、集合住宅（附屬停車空間）,鋼筋混凝土造,1100408,216.07000000000002,3,2,5,有,無,12000000,55538,,0.0,0,土地價格：384萬，建物價格：816萬。,RPUPMLPKOHGGFCH78DA,203.33,0.0,12.47,無,
大溪區,土地,社角段239地號,863.8,,特定農業區,甲種建築用地,1100203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39193500,45373,,0.0,0,,RPWNMLQKOHGGFCH88DA,0.0,0.0,0.0,無,0208
大溪區,土地,埔尾段1331地號,542.82,,風景區,水利用地,1090806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2720000,5011,,0.0,0,,RPSOMLMLOHGGFCH28DA,0.0,0.0,0.0,無,
大溪區,土地,埔尾段1220地號,158.15,,風景區,農牧用地,1091030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,717600,4537,,0.0,0,,RPTOMLMLOHGGFCH38DA,0.0,0.0,0.0,無,
大溪區,土地,埔尾段1080-1地號,14.9,,風景區,農牧用地,1090817,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,99000,6644,,0.0,0,,RPUOMLMLOHGGFCH48DA,0.0,0.0,0.0,無,
大溪區,房地(土地+建物),埔頂七街１８號,84.63,都市：其他:第二種住宅區,,,1091028,土地1建物1車位0,全,四層,透天厝,住宅、住宅（附屬停車空間）、樓梯間,鋼筋混凝土造,1100401,258.1,4,3,4,有,無,16093568,62354,,0.0,0,,RPTOMLRJOHGGFCH68DA,236.87,0.0,21.23,無,
大溪區,房地(土地+建物),埔頂七街２０號,99.72,都市：其他:第二種住宅區,,,1091028,土地1建物1車位0,全,四層,透天厝,住宅、住宅（附屬停車空間）、樓梯間,鋼筋混凝土造,1100401,276.29,4,3,4,有,無,17223551,62339,,0.0,0,,RPVOMLRJOHGGFCH88DA,254.22,0.0,22.07,無,
龍潭區,房地(土地+建物),梅龍一街４９巷４７號,86.01,,鄉村區,乙種建築用地,1100526,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0701224,65.8,2,2,2,有,無,4080000,62006,,0.0,0,,RPWNMLRKOHGGFCH98DA,65.8,0.0,0.0,無,0209
大溪區,房地(土地+建物)+車位,僑愛一街７２巷１３弄１５號四樓,38.53,都市：其他:第三種住宅區。,,,1100518,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0910322,174.49,3,2,2,有,有,6800000,38971,坡道平面,0.0,0,,RPWOMLRKOHGGFCH09DA,101.27,0.0,9.8,有,
大溪區,房地(土地+建物),華興街２７之２號,30.0,都市：其他:第一種住宅區,,,1100524,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0670130,64.48,3,2,1,有,無,800000,12407,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPPMLRKOHGGFCH48DA,64.48,0.0,0.0,無,
龍潭區,房地(土地+建物),中興路３７９巷７７號,79.47,,鄉村區,乙種建築用地,1100611,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0691111,87.4,2,2,2,有,無,5200000,59497,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSKOHGGFCH38DA,87.4,0.0,0.0,無,0210
龍潭區,土地,德龍段202地號,93.38,,一般農業區,甲種建築用地,1100531,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4560000,48833,,0.0,0,,RPSNMLSKOHGGFCH68DA,0.0,0.0,0.0,無,
大溪區,房地(土地+建物),文化路１２９巷３６弄１之３號,21.19,都市：其他:住宅區,,,1100504,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801227,123.03999999999999,3,2,1,有,有,5000000,40634,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLLLOHGGFCH48DA,102.95,0.0,9.3,有,
大溪區,房地(土地+建物),環湖路二段５４８巷４１號,2667.82,都市：其他:旅館區,,,1100504,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720129,42.8,0,0,0,無,無,280000,6542,,0.0,0,,RPXNMLLLOHGGFCH58DA,33.35,0.0,0.0,有,
楊梅區,房地(土地+建物),湖山街３４號４樓,35.66,,山坡地保育區,丙種建築用地,1100530,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851009,68.85000000000001,2,2,1,有,無,2000000,29049,,0.0,0,,RPTNMLRKOHGGFDH78DA,55.02,0.72,6.89,無,
楊梅區,房地(土地+建物)+車位,金山街３６１號十五樓,25.42,都市：其他:住宅區,,,1100430,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1081104,171.83999999999997,3,2,2,有,有,7660000,44576,坡道平面,39.14,0,,RPWOMLSKOHGGFDH66DA,80.82,0.0,9.42,有,0211
楊梅區,房地(土地+建物)+車位,梅獅路二段１９０號三樓,27.16,都市：其他:住宅區,,,1100531,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030105,179.72,3,2,2,有,有,8200000,45627,坡道平面,37.04,0,,RPTOMLLLOHGGFDH38DA,89.84,2.5,11.85,有,0212
新屋區,土地,清華段338-1地號,1654.0,,特定農業區,農牧用地,1100513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8400000,5079,,0.0,0,,RPWOMLLLOHGGFDH68DA,0.0,0.0,0.0,無,0213
楊梅區,房地(土地+建物),三陽路３７０巷４３號,80.74,,一般農業區,甲種建築用地,1100515,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0960530,157.75,4,2,3,有,無,6830000,43296,,0.0,0,,RPOOMLSKOHGGFDH48DA,139.62,6.58,11.55,無,
楊梅區,土地,田心段25-19地號,2.67,,特定農業區,甲種建築用地,1100523,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,64000,23970,,0.0,0,,RPSPMLRKOHGGFDH88DA,0.0,0.0,0.0,無,0214
新屋區,土地,石磊子段水流小段1050地號,4058.0,,特定農業區,農牧用地,1100426,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14567000,3590,,0.0,0,,RPSOMLRKOHGGFDH78DA,0.0,0.0,0.0,無,
楊梅區,土地,田心段25-19地號,3.12,,特定農業區,甲種建築用地,1100525,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,75500,24199,,0.0,0,,RPUOMLRKOHGGFDH98DA,0.0,0.0,0.0,無,0214
楊梅區,土地,田心段25-11地號,33.73,,特定農業區,甲種建築用地,1100525,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,816200,24198,,0.0,0,,RPVOMLRKOHGGFDH09DA,0.0,0.0,0.0,無,
楊梅區,土地,田心段25-19地號,36.85,,特定農業區,甲種建築用地,1100525,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,891700,24198,,0.0,0,,RPWOMLRKOHGGFDH56DA,0.0,0.0,0.0,無,
楊梅區,土地,甡甡段721地號,350.87,都市：其他:農業區,,,1091216,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8650000,24653,,0.0,0,,RPQUMLMLJHGGFDH28DA,0.0,0.0,0.0,無,
楊梅區,土地,高上段1415地號,298.58,,一般農業區,農牧用地,1100506,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,903000,3024,,0.0,0,,RPRNMLLJOHGGFDH87DA,0.0,0.0,0.0,無,
楊梅區,土地,二重溪段166-32地號,407.0,都市：其他:乙種工業區,,,1100511,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28932612,71087,,0.0,0,,RPQNMLRKOHGGFDH48DA,0.0,0.0,0.0,無,
新屋區,土地,大牛欄段大牛欄小段989地號,2068.0,,一般農業區,甲種建築用地,1100520,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,63000000,30464,,0.0,0,,RPUNMLQKOHGGFDH78DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物),青山五街１０巷９號６樓之３,25.05,都市：其他:住宅區,,,1100511,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841107,167.88,3,2,2,有,有,4300000,25614,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLPKOHGGFDH78DA,91.92,1.85,11.1,有,
楊梅區,土地,楊湖段915地號,2704.0,,特定農業區,農牧用地,1100521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8700000,3217,,0.0,0,,RPTPMLKKOHGGFDH28DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物),甡甡路９０２巷１６３號四樓,62.72,,山坡地保育區,丙種建築用地,1100517,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0871009,90.72,3,2,2,有,無,2200000,24250,,0.0,0,,RPROMLTJOHGGFDH78DA,69.02,0.0,8.39,無,0216
楊梅區,土地,仁美段936地號,2.89,都市：其他:產業遊樂區,,,1100525,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30000,10381,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSPMLRJOHGGFDH78DA,0.0,0.0,0.0,無,0217
蘆竹區,土地,內興段102地號,546.25,都市：其他:農業區,,,1100428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9914000,18149,,0.0,0,,RPUNMLMKNHGGFEH38DA,0.0,0.0,0.0,無,
蘆竹區,房地(土地+建物),宏林街２８８號,163.29,,一般農業區,甲種建築用地,1100118,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100217,281.40000000000003,5,3,5,有,有,19660000,69865,,0.0,0,,RPVNMLKLNHGGFEH38DA,272.83,0.0,7.46,有,
蘆竹區,房地(土地+建物),大豐街３５號,163.19,都市：其他:乙種工業區,,,1100415,土地1建物1車位0,全,二層,透天厝,工業用,鋼筋混凝土造,0750909,173.78,3,2,2,有,無,15500000,89193,,0.0,0,頂樓加蓋；夾層；其他增建；,RPPRMLPKMHGGFEH48DA,168.2,5.58,0.0,無,
蘆竹區,房地(土地+建物)+車位,中興五街４１之２號十一樓,31.8,都市：其他:住宅區,,,1100427,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,178.86,3,2,2,有,有,10700000,61016,坡道平面,26.44,1400000,其他增建；,RPRQMLRLMHGGFEH88DA,85.33,7.76,10.31,有,0218
蘆竹區,房地(土地+建物)+車位,忠孝東路１１號,17.91,都市：其他:住宅區,,,1100512,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040925,134.43,2,2,1,有,有,11760000,87480,坡道平面,43.56,0,,RPTNMLMJOHGGFEH28DA,54.9,0.0,6.85,有,0219
大園區,土地,圳股頭段古亭小段435地號,1729.0,,一般農業區,農牧用地,1100512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18305700,10587,,0.0,0,未登記建物；,RPTNMLMLNHGGFEH38DA,0.0,0.0,0.0,無,0220
蘆竹區,房地(土地+建物),聯福街１之４號,145.23,都市：其他:乙種工業區,,,1100312,土地2建物1車位0,全,三層,透天厝,廠房、辦公室、通道、單人宿舍,鋼筋混凝土造,0770704,276.38,8,8,8,有,無,20800000,75259,,0.0,0,,RPXPMLSJOHGGFEH86DA,276.38,0.0,0.0,無,0126
蘆竹區,房地(土地+建物),聯福街聯福巷２號,253.93,都市：其他:乙種工業區,,,1100312,土地2建物1車位0,全,三層,透天厝,廠房、辦公室、通道、單人宿舍,鋼筋混凝土造,0770701,559.25,12,3,6,有,無,36400000,65087,,0.0,0,,RPOQMLSJOHGGFEH68DA,550.5,8.75,0.0,無,0222
蘆竹區,土地,錦明段156地號,84.57,都市：其他:乙種工業區,,,1100312,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,37838,,0.0,0,,RPPQMLSJOHGGFEH78DA,0.0,0.0,0.0,無,0223
蘆竹區,土地,新福段247地號,1166.9,,一般農業區,農牧用地,1100603,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,8570,,0.0,0,,RPTNMLSKOHGGFEH98DA,0.0,0.0,0.0,無,0224
大園區,土地,橫山段湳子小段426-5地號,142.0,都市：其他:農業區,,,1100112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,70423,,0.0,0,,RPUUMLSKOHGGFEH17DA,0.0,0.0,0.0,無,0225
大園區,土地,溪洲段61地號,600.45,,特定農業區,甲種建築用地,1100517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24500000,40803,,0.0,0,,RPSNMLLLOHGGFEH28DA,0.0,0.0,0.0,無,
蘆竹區,土地,南竹段688-6地號,306.71,都市：其他:農業區,,,1100306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12246000,39927,,0.0,0,,RPTOMLRKOHGGFEH98DA,0.0,0.0,0.0,無,
大園區,土地,青峰段429地號,72.75,都市：其他:住宅區,,,1100329,土地1建物0車位4,,,其他,,,,0.0,0,0,0,無,有,38900000,534708,坡道平面,0.0,0,,RPPNMLSKOHGGFEH58DA,0.0,0.0,0.0,有,0226
